t,x,u,u_t,u_x,u_xx
1.6,-8.0,0.006913925346155661,0.008160804214230044,0.003061429517450809,-0.00022823303682084628
1.6,-7.9375,0.007104819184992561,0.00827135403890178,0.003046477824150462,-0.0002496062073911176
1.6,-7.875,0.007294735074174469,0.008377993602127348,0.003030228741526919,-0.0002699446627740798
1.6,-7.8125,0.007483597777683426,0.008480802880835164,0.003012734741303702,-0.0002887039994545759
1.6,-7.75,0.0076713269168374315,0.008579864692854142,0.002994140741595097,-0.0003052293857326305
1.6,-7.6875,0.007857865370382813,0.008675262482373408,0.002974581068087123,-0.00032043789709756965
1.6,-7.625,0.008043149550348322,0.008767081435142599,0.002954086004457901,-0.00033464481234801724
1.6,-7.5625,0.008227126120940051,0.008855407365042159,0.002932750466543621,-0.00034766714257461473
1.6,-7.5,0.008409743358666275,0.008940326374806372,0.002910627611636074,-0.0003594804073454583
1.6,-7.4375,0.00859095457239456,0.009021924343545693,0.0028878154156254388,-0.00036986744659461834
1.6,-7.375,0.008770720285619454,0.009100287490980963,0.002864394180811747,-0.0003791903345278236
1.6,-7.3125,0.008949003844996029,0.009175500814166855,0.002840416623809461,-0.0003878454361725403
1.6,-7.25,0.009125772363595637,0.009247649419160849,0.0028159135012901793,-0.0003954630376439283
1.6,-7.1875,0.009300993032657301,0.009316817109840149,0.0027909837441039698,-0.0004019284523208988
1.6,-7.125,0.009474645331608633,0.009383086627369717,0.002765672444750067,-0.0004078519564036931
1.6,-7.0625,0.00964670208825106,0.009446539627499355,0.002740002249553508,-0.0004129392190628245
1.6,-7.0,0.009817145612802822,0.009507256564525793,0.002714055042367214,-0.0004172826996748924
1.6,-6.9375,0.009985958968546961,0.009565316567311834,0.0026878419120941466,-0.00042115272704679185
1.6,-6.875,0.01015312585181459,0.009620796946170074,0.002661410951486365,-0.000424137720016482
1.6,-6.8125,0.010318635337482757,0.009673773996417001,0.0026348246970920863,-0.000426645325850572
1.6,-6.75,0.0104824789389511,0.009724321950990537,0.0026080802857550434,-0.0004288380031782779
1.6,-6.6875,0.010644645373202137,0.009772514070656227,0.0025812199466948016,-0.00043011919484792216
1.6,-6.625,0.010805131432287951,0.009818421319527648,0.002554315386399053,-0.00043116686699784523
1.6,-6.5625,0.010963934796502019,0.009862113411391454,0.002527324088320071,-0.0004317957490838076
1.6,-6.5,0.01112104694332796,0.009903657965333497,0.002500340917763577,-0.00043156324052917583
1.6,-6.4375,0.011276477411222466,0.009943121882956974,0.002473378683253924,-0.00043159191745822945
1.6,-6.375,0.0114302192787347,0.009980569223815433,0.0024463919280812985,-0.0004312657858798197
1.6,-6.3125,0.011582276402232628,0.010016062985844093,0.0024194704600189465,-0.0004301048847006328
1.6,-6.25,0.011732653086237069,0.010049664298573194,0.0023926288174937194,-0.00042900655052724446
1.6,-6.1875,0.011881355004419343,0.010081432907489227,0.002365844641203041,-0.000427433063382443
1.6,-6.125,0.012028383666387449,0.010111426852475857,0.002339199684570914,-0.00042575591782667566
1.6,-6.0625,0.012173754964990707,0.010139702519857807,0.0023126251514747065,-0.00042443818812953893
1.6,-6.0,0.012317461810321787,0.010166314299363925,0.0022861449110547216,-0.0004218218897946713
1.6,-5.9375,0.012459523078872548,0.010191315631716737,0.0022598974152503726,-0.00041894375401252404
1.6,-5.875,0.012599948987228084,0.01021475858592546,0.002233776941803156,-0.0004168642132544864
1.6,-5.8125,0.012738745196597942,0.01023669290424128,0.0022077893885935618,-0.0004142341498127866
1.6,-5.75,0.012875922660802279,0.010257167578854795,0.002181997673076558,-0.0004114368632267551
1.6,-5.6875,0.013011494905732512,0.010276229527355117,0.0021563597806902174,-0.00040838384287544827
1.6,-5.625,0.013145467633388556,0.010293924969306733,0.0021309496927171268,-0.00040465551214929896
1.6,-5.5625,0.013277863617322153,0.010310298318771073,0.002105777841671555,-0.0004019641675281349
1.6,-5.5,0.0134086898635975,0.01032539295245125,0.00208070417177611,-0.00039923175358025365
1.6,-5.4375,0.013537951638794166,0.010339250020933912,0.0020558738724740233,-0.0003951761535203602
1.6,-5.375,0.013665674097656753,0.010351911010084746,0.002031307152586065,-0.0003915955874516097
1.6,-5.3125,0.013791865032867424,0.010363414623037132,0.002006924424042572,-0.00038915045759835287
1.6,-5.25,0.013916539650662075,0.010373799449969008,0.0019826633453862708,-0.00038720405940328995
1.6,-5.1875,7.382440743247676e-06,3.257909325538044e-05,5.139088626426869e-05,0.0003868249935052859
1.6,-5.125,1.1403960050115902e-05,4.828634159667611e-05,7.729773155551456e-05,0.00044219405581458204
1.6,-5.0625,1.7044657187686996e-05,6.936408225993729e-05,0.00010666514324109144,0.000528489705880375
1.6,-5.0,2.4737102955252332e-05,9.690085024133266e-05,0.00014335894479056144,0.000652140690496239
1.6,-4.9375,3.4964525286507175e-05,0.00013202019762889594,0.00018818272955312132,0.0007870852047435761
1.6,-4.875,4.82599441493925e-05,0.00017584323764738286,0.00024174459538350845,0.0009302581160408607
1.6,-4.8125,6.518259970944573e-05,0.00022944478828432202,0.0003044649940582289,0.0010789413069822729
1.6,-4.75,8.631806840667111e-05,0.0002938082495272665,0.00037661225875629256,0.001229612716425521
1.6,-4.6875,0.0001122591320539823,0.0003697829429057109,0.00045816658361141904,0.0013777841581052996
1.6,-4.625,0.0001435888913580985,0.0004580425588407433,0.000548835278519455,0.0015187699674985566
1.6,-4.5625,0.00018086354186891418,0.0005590577083311454,0.0006480128295487386,0.0016493127080217107
1.6,-4.5,0.00022459049505169082,0.0006730767382016889,0.0007549993670221689,0.0017664001650903316
1.6,-4.4375,0.0002752384627466853,0.0008001191330114787,0.0008688128501850301,0.0018662584667463733
1.6,-4.375,0.0003331921013248196,0.000939983229008845,0.0009882816753654655,0.0019475415790335404
1.6,-4.3125,0.0003987736721673685,0.0010922612448659164,0.0011122555475642226,0.0020091146422061
1.6,-4.25,0.0004722240447703474,0.00125636344391028,0.001239421005641228,0.002050466745297186
1.6,-4.1875,0.000553701297872522,0.0014315459548665255,0.0013685638907263709,0.00207244007216012
1.6,-4.125,0.0006432945311111438,0.0016169434654028647,0.001498476014661243,0.002075243392543058
1.6,-4.0625,0.0007410107997051774,0.0018115973499992222,0.001627969314794253,0.0020601620405820142
1.6,-4.0,0.0008467906954604254,0.0020144895577726973,0.0017559962697339948,0.0020296523062341976
1.6,-3.9375,0.0009605103334219267,0.0022245652083195677,0.0018816758530735278,0.001984663261602293
1.6,-3.875,0.0010820001770946164,0.0024407590150109237,0.0020040791774342814,0.00192697777458406
1.6,-3.8125,0.0012110202306012119,0.002662016672956985,0.0021225480748965353,0.0018595222750033003
1.6,-3.75,0.0013473186864566833,0.002887308838741276,0.002236519461809694,0.0017828471082843578
1.6,-3.6875,0.0014905851633274236,0.003115646535990363,0.00234540396343208,0.00169903944894223
1.6,-3.625,0.0016404941818856933,0.0033460902556543826,0.0024488993929274727,0.001610418281801529
1.6,-3.5625,0.0017966975874433577,0.0035777575243917115,0.002546706248657271,0.0015180680282718129
1.6,-3.5,0.001958832462967852,0.0038098273886656014,0.0026386578964614493,0.0014232225106161067
1.6,-3.4375,0.002126529824501039,0.004041545104830971,0.0027246090624842845,0.0013266190960630198
1.6,-3.375,0.0022994085957783877,0.004272218555025353,0.002804485283469327,0.0012296523653967384
1.6,-3.3125,0.0024770904849347047,0.004501223406296814,0.0028783156081588768,0.0011337131745827733
1.6,-3.25,0.0026591980467982473,0.004727997949661583,0.0029461994302921735,0.0010390444504109198
1.6,-3.1875,0.0028453654137212264,0.0049520421031932355,0.0030081961644602417,0.0009458358541278855
1.6,-3.125,0.0030352225673557776,0.005172914982453092,0.003064428912058159,0.0008548912001016262
1.6,-3.0625,0.0032284190277284963,0.005390230941271987,0.003115057564472945,0.0007668255856536632
1.6,-3.0,0.0034246047629148957,0.005603656011934285,0.003160282110264867,0.0006824062166055356
1.6,-2.9375,0.0036234542915116047,0.005812905116672554,0.003200358341548637,0.0006011335595372813
1.6,-2.875,0.0038246495556084753,0.006017738009788456,0.003235423805207027,0.0005227698940757364
1.6,-2.8125,0.004027882267162483,0.006217954559487246,0.003265704578308104,0.00044820044112636737
1.6,-2.75,0.004232862627896988,0.0064133930735942035,0.003291448860347823,0.0003775448119656133
1.6,-2.6875,0.004439313374705961,0.0066039253617830584,0.0033128976798038057,0.0003103487140556638
1.6,-2.625,0.004646974837872464,0.0067894540764072,0.003330242449604781,0.00024678244681286543
1.6,-2.5625,0.004855593680906559,0.0069699099648305035,0.003343745485655414,0.000186719868522367
1.6,-2.5,0.005064943023579391,0.0071452482673572265,0.003353582433170077,0.00012981194713734823
1.6,-2.4375,0.005274791485052818,0.007315446200449188,0.0033599719790475824,7.721373269031773e-05
1.6,-2.375,0.0054849395209603385,0.007480500902216983,0.0033632341497563667,2.7907850867592288e-05
1.6,-2.3125,0.005695195753772364,0.007640427356650423,0.0033634604604060314,-1.9072997502256328e-05
1.6,-2.25,0.0059053720785110925,0.007795254330350623,0.0033608500250685847,-6.245316332265105e-05
1.6,-2.1875,0.006115302006905937,0.007945025830823418,0.0033556538149907,-0.00010272682655632082
1.6,-2.125,0.00632482880538493,0.008089795008533948,0.0033480091717490446,-0.00014039930575826531
1.6,-2.0625,0.006533803153374568,0.008229627491168623,0.003338103901770917,-0.00017491678401437838
1.6,-2.0,0.006742091793106295,0.008364595778493703,0.0033261445737472473,-0.00020754565112213186
1.6,-1.9375,0.006949571225092974,0.008494780299708807,0.0033121606953806504,-0.00023788398020663237
1.6,-1.875,0.007156111880028876,0.008620266926754327,0.003296409076221418,-0.00026485286758859417
1.6,-1.8125,0.007361622359620651,0.008741147351883638,0.003279054086932076,-0.00028992158723983863
1.6,-1.75,0.007565993640895385,0.008857516217685851,0.0032601688778164384,-0.0003131632290944708
1.6,-1.6875,0.007769143469347706,0.00896947306275847,0.0032399086832952673,-0.00033459778803646145
1.6,-1.625,0.007970982226307294,0.009077117999181372,0.0032183441543118807,-0.000354322747378788
1.6,-1.5625,0.00817143648863669,0.009180553897581364,0.0031956183398729188,-0.00037165208998768406
1.6,-1.5,0.008370434518791409,0.00927988504423334,0.00317188764306342,-0.0003873190346945776
1.6,-1.4375,0.008567922444019618,0.00937521564949688,0.0031472034605360966,-0.00040217160955791087
1.6,-1.375,0.00876383495135842,0.009466651138755472,0.0031216161918686813,-0.00041546786501989175
1.6,-1.3125,0.008958124468003203,0.009554296153264502,0.00309526997740861,-0.0004270635003607026
1.6,-1.25,0.009150743698534497,0.009638254930737916,0.0030682332543235935,-0.00043731144500025465
1.6,-1.1875,0.009341653624793653,0.009718630991504482,0.0030406060467835783,-0.0004463897314233023
1.6,-1.125,0.009530819454382444,0.00979552708357076,0.0030124345378956807,-0.00045466340195510213
1.6,-1.0625,0.009718207942030613,0.009869044097765706,0.0029837731215391905,-0.00046191354460312084
1.6,-1.0,0.009903791094574843,0.009939282239643174,0.0029546953448202906,-0.00046787452195529156
1.6,-0.9375,0.010087544860133149,0.010006339285983205,0.002925288806294779,-0.0004730465375151205
1.6,-0.875,0.01026945219536169,0.01007031171659234,0.0028955645276309006,-0.00047766667549931086
1.6,-0.8125,0.010449490426087012,0.010131294195901454,0.002865580471857365,-0.0004812343691540377
1.6,-0.75,0.010627649754343861,0.010189379373957384,0.002835410231486646,-0.0004841508216220092
1.6,-0.6875,0.010803916705022842,0.010244657816222136,0.002805061619154614,-0.00048642796612119454
1.6,-0.625,0.010978282456738188,0.010297217981040004,0.0027746067357214965,-0.0004878909234515838
1.6,-0.5625,0.01115074254698803,0.01034714660602537,0.002744075253723166,-0.0004890391437575303
1.6,-0.5,0.011321291863453584,0.010394527788617769,0.0027134768427518052,-0.0004895496564967239
1.6,-0.4375,0.011489927152332005,0.010439443994808388,0.0026828815466610756,-0.0004893399031415946
1.6,-0.375,0.011656652056786218,0.010481974891928293,0.002652309354859106,-0.0004890839256699309
1.6,-0.3125,0.011821465821689393,0.010522198681324132,0.0026217460559523342,-0.00048817413308244184
1.6,-0.25,0.01198437031378026,0.010560191012146322,0.0025912875882238007,-0.00048685683301075144
1.6,-0.1875,0.012145376770217368,0.010596025852851569,0.0025608889518259903,-0.00048563795469735993
1.6,-0.125,0.012304481432758509,0.010629774090067136,0.0025305828438866307,-0.00048346027483203713
1.6,-0.0625,0.012461699625703197,0.010661505741228552,0.0025004564174719857,-0.00048099048772076713
1.6,0.0,0.012617038484942507,0.01069128815931986,0.002470459032921535,-0.0004787558180474605
1.6,0.0625,0.012770507004818389,0.010719186907325456,0.002440611940216053,-0.00047590833675270616
1.6,0.125,0.012922114977469513,0.010745265311534469,0.0024109704908274465,-0.0004730318811472234
1.6,0.1875,0.01307187831617182,0.010769584849195345,0.00238148295507265,-0.00046980122997553053
1.6,0.25,0.013219800346853595,0.010792205158056366,0.002352245337080505,-0.0004657906273672907
1.6,0.3125,0.013365908983306883,0.010813184453406649,0.002323259126651739,-0.0004626869540822476
1.6,0.375,0.013510207737685062,0.010832578523035756,0.0022944094678202243,-0.00045949353975993645
1.6,0.4375,0.013652710166784411,0.01085044123206029,0.0022658224341817468,-0.0004551878241259022
1.6,0.5,0.01379343554195778,0.010866825579554859,0.0022375109898044865,-0.0004511441443140196
1.6,0.5625,0.013932399040509972,0.010881782153187684,0.0022094294161424943,-0.0004470061467132247
1.6,0.625,0.014069614218975592,0.010895360568714055,0.0021816352214653334,-0.0004428873351403073
1.6,0.6875,0.014205103443193139,0.010907608129284473,0.002154068499249956,-0.00043923308354987256
1.6,0.75,0.014338872781381837,0.010918571046814778,0.0021267310860215993,-0.00043435971508065663
1.6,0.8125,0.014470944828945839,0.01092829372379589,0.002099773534864874,-0.00042936127383230716
1.6,0.875,0.014601344473239946,0.010936820056249921,0.002073060926792561,-0.0004255353024479325
1.6,0.9375,0.014730077444794909,0.010944190878750502,0.0020465816220588823,-0.0004211094391443071
1.6,1.0,0.014857167175997306,0.010950447242746263,0.0020204222468995225,-0.0004174902386963053
1.6,1.0625,0.014982630225657349,0.010955627748424727,0.001994395342221844,-0.0004153707109894045
1.6,1.125,1.1300936043179277e-05,4.8911241238985825e-05,7.606633615409031e-05,0.000537288523235091
1.6,1.1875,1.7173344787568823e-05,7.132023374226137e-05,0.00011185074366637515,0.000607812517158024
1.6,1.25,2.528227900147617e-05,0.00010091532963704686,0.0001520429007988433,0.0007171822971603348
1.6,1.3125,3.6178707387424236e-05,0.00013900707091063502,0.000201498530811417,0.0008714131734119945
1.6,1.375,5.0469595352903296e-05,0.00018691033879789098,0.0002609695474753426,0.0010364051383859874
1.6,1.4375,6.879990082184206e-05,0.0002458931700989597,0.0003310491731096654,0.0012087848158746084
1.6,1.5,9.185074199161147e-05,0.000317122949237969,0.00041206764945966867,0.0013834544349489164
1.6,1.5625,0.00012030835700430065,0.0004016112066718147,0.00050398097747828,0.001555119851655462
1.6,1.625,0.00015484836417639647,0.0005001621585275229,0.0006064576309166014,0.001719004975718974
1.6,1.6875,0.00019611556086887583,0.0006133358479758211,0.0007188565994431517,0.0018707641306257017
1.6,1.75,0.00024470543910679043,0.0007414203585547063,0.0008403031472448141,0.002005461169536815
1.6,1.8125,0.0003011534542744776,0.0008844236013302864,0.0009695392456352536,0.0021192718321874082
1.6,1.875,0.00036589784481119714,0.0010420807806238441,0.0011052121262682402,0.0022108458866512137
1.6,1.9375,0.0004393049700580076,0.001213872970080715,0.0012458949814666553,0.002278235059636202
1.6,2.0,0.0005216347174945291,0.0013990587075765615,0.0013899915087227654,0.0023210797853341347
1.6,2.0625,0.0006130539086483533,0.001596710560305692,0.0015360299546334222,0.0023400444728913783
1.6,2.125,0.0007136384618237068,0.0018057559754411368,0.0016824970678341877,0.0023358179048074135
1.6,2.1875,0.0008233660421276268,0.0020250156343923353,0.0018280071927343489,0.002310812852638122
1.6,2.25,0.0009421393609155004,0.002253244610809224,0.001971348674413953,0.002267162513811982
1.6,2.3125,0.0010697846264293709,0.0024891624885839403,0.0021114025069608466,0.0022063223771322527
1.6,2.375,0.0012060646742856063,0.002731487932576132,0.0022471389715554846,0.00213155307459445
1.6,2.4375,0.0013506769978738065,0.0029789610829171476,0.002377846641285153,0.0020453569225704626
1.6,2.5,0.0015032955044462504,0.003230362600151193,0.0025028085868767924,0.0019489831456542817
1.6,2.5625,0.0016635280712334055,0.003484531942818253,0.002621469534491938,0.0018458778357537398
