t,x,u
1.9000000000000001,1.875,0.02186083794234615
1.9000000000000001,1.9375,0.022046238508759256
1.9000000000000001,2.0,0.022227852949327758
1.9000000000000001,2.0625,0.02240575842224617
1.9000000000000001,2.125,0.022580036315492574
1.9000000000000001,2.1875,0.022750759907454038
1.9000000000000001,2.25,0.022918002463287845
1.9000000000000001,2.3125,0.02308184334147772
1.9000000000000001,2.375,0.02324234500337197
1.9000000000000001,2.4375,0.02339958525772879
1.9000000000000001,2.5,0.02355363171437424
1.9000000000000001,2.5625,0.023704551187174246
1.9000000000000001,2.625,0.02385240915712552
1.9000000000000001,2.6875,0.023997274882020428
1.9000000000000001,2.75,0.02413920281094633
1.9000000000000001,2.8125,0.024278269509625902
1.9000000000000001,2.875,0.02441452568821329
1.9000000000000001,2.9375,0.024548030316800626
1.9000000000000001,3.0,0.024678845484089704
1.9000000000000001,3.0625,0.02480702806610026
1.9000000000000001,3.125,0.02493263104222766
1.9000000000000001,3.1875,0.025055715217517333
1.9000000000000001,3.25,0.02517632314234505
1.9000000000000001,3.3125,0.025294512677856276
1.9000000000000001,3.375,0.025410341710936167
1.9000000000000001,3.4375,0.02552384905073134
1.9000000000000001,3.5,0.02563508849770756
1.9000000000000001,3.5625,0.025744106708292358
1.9000000000000001,3.625,0.0002572081188006031
1.9000000000000001,3.6875,0.0003465154040195456
1.9000000000000001,3.75,0.00045615701235990347
1.9000000000000001,3.8125,0.0005880958875117553
1.9000000000000001,3.875,0.0007439654713209953
1.9000000000000001,3.9375,0.0009249738580136141
1.9000000000000001,4.0,0.0011318520093363538
1.9000000000000001,4.0625,0.0013648119398841085
1.9000000000000001,4.125,0.0016235603451555947
1.9000000000000001,4.1875,0.0019073368819600006
1.9000000000000001,4.25,0.0022149813041336813
1.9000000000000001,4.3125,0.0025450161222065337
1.9000000000000001,4.375,0.0028957035590528174
1.9000000000000001,4.4375,0.0032651599400785325
1.9000000000000001,4.5,0.003651395983142028
1.9000000000000001,4.5625,0.004052392227276616
1.9000000000000001,4.625,0.004466147679225485
1.9000000000000001,4.6875,0.004890707747503761
1.9000000000000001,4.75,0.00532420644892944
1.9000000000000001,4.8125,0.00576488049003001
1.9000000000000001,4.875,0.006211082053904783
1.9000000000000001,4.9375,0.006661276940367493
1.9000000000000001,5.0,0.007114080502714087
1.9000000000000001,5.0625,0.00756820315135126
1.9000000000000001,5.125,0.00802250310766417
1.9000000000000001,5.1875,0.0084759438886675
1.9000000000000001,5.25,0.008927602281552156
1.9000000000000001,5.3125,0.00937665893089782
1.9000000000000001,5.375,0.009822389466419466
1.9000000000000001,5.4375,0.010264162912447
1.9000000000000001,5.5,0.010701429012718866
1.9000000000000001,5.5625,0.011133712587954363
1.9000000000000001,5.625,0.011560600106457937
1.9000000000000001,5.6875,0.01198175167184165
1.9000000000000001,5.75,0.012396872563911913
1.9000000000000001,5.8125,0.01280572812966057
1.9000000000000001,5.875,0.013208116623636947
1.9000000000000001,5.9375,0.013603882026627774
1.9000000000000001,6.0,0.013992906899355478
1.9000000000000001,6.0625,0.01437510202937712
1.9000000000000001,6.125,0.014750407450108284
1.9000000000000001,6.1875,0.015118784799652667
1.9000000000000001,6.25,0.015480225860789211
1.9000000000000001,6.3125,0.015834728929787996
1.9000000000000001,6.375,0.016182327199383485
1.9000000000000001,6.4375,0.016523050468625573
1.9000000000000001,6.5,0.016856946645145615
1.9000000000000001,6.5625,0.017184082494669663
1.9000000000000001,6.625,0.017504526739254907
1.9000000000000001,6.6875,0.017818355648856442
1.9000000000000001,6.75,0.01812565860460777
1.9000000000000001,6.8125,0.018426523676754625
1.9000000000000001,6.875,0.018721044802857884
1.9000000000000001,6.9375,0.019009334888794763
1.9000000000000001,7.0,0.019291481833210826
1.9000000000000001,7.0625,0.01956760109720774
1.9000000000000001,7.125,0.019837793125666373
1.9000000000000001,7.1875,0.02010217282939028
1.9000000000000001,7.25,0.02036084802007576
1.9000000000000001,7.3125,0.020613932293189495
1.9000000000000001,7.375,0.02086152713088768
1.9000000000000001,7.4375,0.021103752196556823
1.9000000000000001,7.5,0.021340713952123128
1.9000000000000001,7.5625,0.021572523223508926
1.9000000000000001,7.625,0.021799286655683123
1.9000000000000001,7.6875,0.022021110462155345
1.9000000000000001,7.75,0.02223810177938871
1.9000000000000001,7.8125,0.022450365912618175
1.9000000000000001,7.875,0.022658005677264656
1.9000000000000001,7.9375,0.02286111925355998
2.0,-8.0,0.023059812083021165
2.0,-7.9375,0.02325417798528188
2.0,-7.875,0.02344431542769439
2.0,-7.8125,0.023630318996835452
2.0,-7.75,0.02381227990118007
2.0,-7.6875,0.023990289884567983
2.0,-7.625,0.024164439567021623
2.0,-7.5625,0.024334812087393597
2.0,-7.5,0.024501495573382506
2.0,-7.4375,0.0246645749001924
2.0,-7.375,0.02482412568341614
2.0,-7.3125,0.02498023709878511
2.0,-7.25,0.025132979919146255
2.0,-7.1875,0.025282431856298863
2.0,-7.125,0.02542866828669015
2.0,-7.0625,0.025571762761151504
2.0,-7.0,0.025711781973349817
2.0,-6.9375,0.025848804379018264
2.0,-6.875,0.025982883362341107
2.0,-6.8125,0.026114095122878794
2.0,-6.75,0.026242504666807748
2.0,-6.6875,0.026368171119123082
2.0,-6.625,0.02649115591426547
2.0,-6.5625,0.026611521700813774
2.0,-6.5,0.02672932050602927
2.0,-6.4375,0.026844620011553355
2.0,-6.375,0.02695746995117066
2.0,-6.3125,0.027067917601870405
2.0,-6.25,0.02717602662934783
2.0,-6.1875,0.027281843463395645
2.0,-6.125,0.027385419161059726
2.0,-6.0625,0.00036699723279728924
2.0,-6.0,0.00048766686034451556
2.0,-5.9375,0.000633780407664708
2.0,-5.875,0.0008073076067825757
2.0,-5.8125,0.0010097216232358014
2.0,-5.75,0.001241914142027234
2.0,-5.6875,0.0015041349170315382
2.0,-5.625,0.0017960055818348614
2.0,-5.5625,0.002116560839129547
2.0,-5.5,0.002464332502436467
2.0,-5.4375,0.002837447561153339
2.0,-5.375,0.0032337308227021883
2.0,-5.3125,0.003650833059723385
2.0,-5.25,0.004086287345319517
2.0,-5.1875,0.0045376174467837704
2.0,-5.125,0.0050023850556357025
2.0,-5.0625,0.00547823786704392
2.0,-5.0,0.005962953837261684
2.0,-4.9375,0.0064544505943965325
2.0,-4.875,0.006950804217760204
2.0,-4.8125,0.007450256017727197
2.0,-4.75,0.007951221727025011
2.0,-4.6875,0.008452254530467343
2.0,-4.625,0.008952092624857279
2.0,-4.5625,0.009449594566415982
2.0,-4.5,0.009943767251624339
2.0,-4.4375,0.010433741503408284
2.0,-4.375,0.010918764208688383
2.0,-4.3125,0.011398189383951804
2.0,-4.25,0.011871463043312318
2.0,-4.1875,0.012338118420552643
2.0,-4.125,0.012797766145559837
2.0,-4.0625,0.01325009250306955
2.0,-4.0,0.013694833419523211
2.0,-3.9375,0.01413179005059375
2.0,-3.875,0.014560802013959977
2.0,-3.8125,0.01498176353799599
2.0,-3.75,0.015394600793672157
2.0,-3.6875,0.015799270180807325
2.0,-3.625,0.0161957603053952
2.0,-3.5625,0.016584083820961472
2.0,-3.5,0.016964278391394277
2.0,-3.4375,0.01733639219358428
2.0,-3.375,0.01770050231518175
2.0,-3.3125,0.018056681624141036
2.0,-3.25,0.018405032738917915
2.0,-3.1875,0.0187456627357048
2.0,-3.125,0.019078679279437114
2.0,-3.0625,0.019404204100580316
2.0,-3.0,0.01972236529503553
2.0,-2.9375,0.0200332887961377
2.0,-2.875,0.02033711122399269
2.0,-2.8125,0.02063397057722765
2.0,-2.75,0.02092399167900811
2.0,-2.6875,0.021207328519767372
2.0,-2.625,0.021484110700091
2.0,-2.5625,0.02175448453763154
2.0,-2.5,0.02201858307953041
2.0,-2.4375,0.022276546461207358
2.0,-2.375,0.0225285083918215
2.0,-2.3125,0.022774613527938962
2.0,-2.25,0.02301498642989455
2.0,-2.1875,0.023249762655758337
2.0,-2.125,0.023479070711657134
2.0,-2.0625,0.023703040252252415
2.0,-2.0,0.02392179801955952
2.0,-1.9375,0.0241354663543606
2.0,-1.875,0.024344165583302185
2.0,-1.8125,0.024548014710689903
2.0,-1.75,0.024747133279321765
2.0,-1.6875,0.024941629429105012
2.0,-1.625,0.025131618713161094
2.0,-1.5625,0.025317207782419984
2.0,-1.5,0.02549850287546279
2.0,-1.4375,0.025675609249288994
2.0,-1.375,0.025848627376720678
2.0,-1.3125,0.026017654492848055
2.0,-1.25,0.026182791117609024
2.0,-1.1875,0.026344128460573456
2.0,-1.125,0.02650175683695479
2.0,-1.0625,0.026655771618746764
2.0,-1.0,0.02680625064998665
2.0,-0.9375,0.026953285996427406
2.0,-0.875,0.027096958897753293
2.0,-0.8125,0.027237349005730712
2.0,-0.75,0.027374534005261065
2.0,-0.6875,0.02750859467637755
2.0,-0.625,0.02763959635687263
2.0,-0.5625,0.027767625801969946
2.0,-0.5,0.027892743509247236
2.0,-0.4375,0.028015017744785632
2.0,-0.375,0.028134519186330413
2.0,-0.3125,0.028251313006209273
2.0,-0.25,0.028365459873475562
2.0,-0.1875,0.028477028035880203
2.0,-0.125,0.028586066977695224
2.0,-0.0625,0.028692641189996062
2.0,0.0,0.02879681460095901
2.0,0.0625,0.028898632122323294
2.0,0.125,0.02899815294986223
2.0,0.1875,0.02909542910394872
2.0,0.25,0.0005195746821548275
2.0,0.3125,0.0006811593969425767
2.0,0.375,0.0008741569970719953
2.0,0.4375,0.0011003723429665602
2.0,0.5,0.0013609113379770138
2.0,0.5625,0.0016560976412708373
2.0,0.625,0.0019854706589556848
2.0,0.6875,0.0023478229883598933
2.0,0.75,0.0027413077126837437
2.0,0.8125,0.003163568087646479
2.0,0.875,0.003611884980198196
2.0,0.9375,0.004083320579089028
2.0,1.0,0.004574816826869582
2.0,1.0625,0.005083333893852543
2.0,1.125,0.005605899354264698
2.0,1.1875,0.0061396818985140905
2.0,1.25,0.006682030500983621
2.0,1.3125,0.007230488951124811
2.0,1.375,0.007782820968009363
2.0,1.4375,0.008337008327084242
2.0,1.5,0.008891245709303414
2.0,1.5625,0.00944392377269028
2.0,1.625,0.00999365094161378
2.0,1.6875,0.010539185526011921
2.0,1.75,0.011079477746920613
2.0,1.8125,0.01161361742306289
2.0,1.875,0.012140833822166817
2.0,1.9375,0.012660479298962878
2.0,2.0,0.013172015216309944
2.0,2.0625,0.013675004442752582
2.0,2.125,0.014169096274099416
2.0,2.1875,0.01465401672412664
2.0,2.25,0.01512955295890437
2.0,2.3125,0.015595563411372027
2.0,2.375,0.01605194767523631
2.0,2.4375,0.016498660204761588
2.0,2.5,0.01693568257149003
2.0,2.5625,0.017363035558212947
2.0,2.625,0.01778077134698993
2.0,2.6875,0.018188963419990697
2.0,2.75,0.018587707074281486
2.0,2.8125,0.018977111933340784
2.0,2.875,0.019357310624298296
2.0,2.9375,0.01972843513004917
2.0,3.0,0.020090645347886925
2.0,3.0625,0.020444091177534332
2.0,3.125,0.0207889342798553
2.0,3.1875,0.021125348583639063
2.0,3.25,0.021453504523342028
2.0,3.3125,0.02177357379374538
2.0,3.375,0.022085736414477232
2.0,3.4375,0.022390165544508893
2.0,3.5,0.022687035504639415
2.0,3.5625,0.02297653478699825
2.0,3.625,0.023258822738142546
2.0,3.6875,0.023534081819088212
2.0,3.75,0.023802476003158365
2.0,3.8125,0.024064179548473348
2.0,3.875,0.02431935637848298
2.0,3.9375,0.02456817295967465
2.0,4.0,0.024810780369501906
2.0,4.0625,0.025047345173269203
2.0,4.125,0.02527801784465701
2.0,4.1875,0.02550295065454288
2.0,4.25,0.02572228928257441
2.0,4.3125,0.02593617675632092
2.0,4.375,0.026144754725483953
2.0,4.4375,0.026348161174644773
2.0,4.5,0.02654652949203439
2.0,4.5625,0.026739986751615326
2.0,4.625,0.02692866560492981
2.0,4.6875,0.02711268548460058
2.0,4.75,0.027292168955287834
2.0,4.8125,0.02746723328728784
2.0,4.875,0.027637991146455303
2.0,4.9375,0.027804554362302968
2.0,5.0,0.02796703259605616
2.0,5.0625,0.028125526768690155
2.0,5.125,0.02828014191654407
2.0,5.1875,0.028430978744875494
2.0,5.25,0.02857812789119563
2.0,5.3125,0.028721692436649213
2.0,5.375,0.028861756547402976
2.0,5.4375,0.028998410401592494
2.0,5.5,0.02913174117115141
2.0,5.5625,0.02926183345384316
2.0,5.625,0.02938876436841505
2.0,5.6875,0.029512622197320364
2.0,5.75,0.02963346969098133
2.0,5.8125,0.02975139171537326
2.0,5.875,0.029866461397239537
2.0,5.9375,0.029978745712708203
2.0,6.0,0.030088313311128177
2.0,6.0625,0.030195233790107644
2.0,6.125,0.030299565543425444
2.0,6.1875,0.030401382347352877
2.0,6.25,0.030500739594565042
2.0,6.3125,0.030597690114328318
2.0,6.375,0.030692302395298056
2.0,6.4375,0.030784627779005265
2.0,6.5,0.030874721669540257
2.0,6.5625,0.000729861148097026
2.0,6.625,0.0009442690670035392
2.0,6.6875,0.001196895069764281
2.0,6.75,0.0014891341655265677
2.0,6.8125,0.0018214343852205606
2.0,6.875,0.0021932605662290106
2.0,6.9375,0.00260312827409602
2.0,7.0,0.003048738227318465
2.0,7.0625,0.0035271417275320877
2.0,7.125,0.0040349354472366955
2.0,7.1875,0.0045684436847245324
2.0,7.25,0.005123877991111955
2.0,7.3125,0.00569749637268907
2.0,7.375,0.0062856692712914
2.0,7.4375,0.006884982920730226
2.0,7.5,0.007492271165996545
2.0,7.5625,0.008104642614400567
2.0,7.625,0.008719500649697592
2.0,7.6875,0.009334529552980128
2.0,7.75,0.009947689068695476
2.0,7.8125,0.010557201215732184
2.0,7.875,0.011161539896947625
2.0,7.9375,0.011759377273342822
2.1,-8.0,0.012349617853228786
2.1,-7.9375,0.012931321535817351
2.1,-7.875,0.013503721901369427
2.1,-7.8125,0.01406619364086411
2.1,-7.75,0.014618238189849288
2.1,-7.6875,0.01515946899058259
2.1,-7.625,0.01568959340741729
2.1,-7.5625,0.01620840321018103
2.1,-7.5,0.01671576323104669
2.1,-7.4375,0.01721160739174033
2.1,-7.375,0.017695911240695784
2.1,-7.3125,0.01816870671023469
2.1,-7.25,0.018630054762588215
2.1,-7.1875,0.019080060890893882
2.1,-7.125,0.01951885241168977
2.1,-7.0625,0.019946577011224438
2.1,-7.0,0.02036340433159349
2.1,-6.9375,0.02076951842109915
2.1,-6.875,0.02116511880724592
2.1,-6.8125,0.021550406259066013
2.1,-6.75,0.021925601692579087
2.1,-6.6875,0.022290913429709888
2.1,-6.625,0.022646571387199922
2.1,-6.5625,0.022992802165823056
2.1,-6.5,0.023329826083107644
2.1,-6.4375,0.0236578701455126
2.1,-6.375,0.023977161855492632
2.1,-6.3125,0.02428791979875891
2.1,-6.25,0.024590367895683612
2.1,-6.1875,0.024884725842048885
2.1,-6.125,0.025171195235136168
2.1,-6.0625,0.025450001801501553
2.1,-6.0,0.02572134269860895
2.1,-5.9375,0.025985427133612148
2.1,-5.875,0.02624244758712238
2.1,-5.8125,0.026492599667761914
2.1,-5.75,0.026736069040237412
2.1,-5.6875,0.026973049243858162
2.1,-5.625,0.02720371044874218
2.1,-5.5625,0.027428231111856015
2.1,-5.5,0.027646779945085055
2.1,-5.4375,0.027859524279511154
2.1,-5.375,0.02806662611636309
2.1,-5.3125,0.028268241005966567
2.1,-5.25,0.02846452022853796
2.1,-5.1875,0.02865561201484642
2.1,-5.125,0.028841663208888726
2.1,-5.0625,0.029022807554034864
2.1,-5.0,0.02919918462707842
2.1,-4.9375,0.029370923636614813
2.1,-4.875,0.029538151991020067
2.1,-4.8125,0.029700994710336437
2.1,-4.75,0.02985957093212478
2.1,-4.6875,0.03001399527586125
2.1,-4.625,0.03016438472392802
2.1,-4.5625,0.030310845768051254
2.1,-4.5,0.030453483156792933
2.1,-4.4375,0.030592405687839688
2.1,-4.375,0.03072770404695946
2.1,-4.3125,0.03085948204384796
2.1,-4.25,0.03098783208323179
2.1,-4.1875,0.0311128442321761
2.1,-4.125,0.031234606004386375
2.1,-4.0625,0.03135320737241494
2.1,-4.0,0.031468722281842054
2.1,-3.9375,0.031581245438528124
2.1,-3.875,0.03169084494475803
2.1,-3.8125,0.03179759622856662
2.1,-3.75,0.03190157646443706
2.1,-3.6875,0.03200285708322641
2.1,-3.625,0.03210150444927876
2.1,-3.5625,0.032197592311196774
2.1,-3.5,0.03229117519057559
2.1,-3.4375,0.032382322359508504
2.1,-3.375,0.032471101977377494
2.1,-3.3125,0.03255756330756572
2.1,-3.25,0.032641769221492006
2.1,-3.1875,0.03272377543655067
2.1,-3.125,0.0010172778436147029
2.1,-3.0625,0.0012991520429642966
2.1,-3.0,0.0016267876625927213
2.1,-2.9375,0.002000823702317134
2.1,-2.875,0.002420678078872057
2.1,-2.8125,0.0028845690879570063
2.1,-2.75,0.003389665201228978
2.1,-2.6875,0.003932290326036467
2.1,-2.625,0.004508184668472276
2.1,-2.5625,0.005112753211447621
2.1,-2.5,0.005741293132623615
2.1,-2.4375,0.006389178862601652
2.1,-2.375,0.007051971601738621
2.1,-2.3125,0.0077255476685765545
2.1,-2.25,0.008406123214160247
2.1,-2.1875,0.009090296407623058
2.1,-2.125,0.009775052055490854
2.1,-2.0625,0.010457742678955759
2.1,-2.0,0.01113608105191552
2.1,-1.9375,0.011808111039819283
2.1,-1.875,0.01247217640495013
2.1,-1.8125,0.013126883475088003
2.1,-1.75,0.01377110547134483
2.1,-1.6875,0.014403899485826654
2.1,-1.625,0.015024537155044426
2.1,-1.5625,0.015632442743112124
2.1,-1.5,0.016227185598120676
2.1,-1.4375,0.016808457924228096
2.1,-1.375,0.017376056814187177
2.1,-1.3125,0.017929872176695477
2.1,-1.25,0.01846987075004726
2.1,-1.1875,0.018996083688627506
2.1,-1.125,0.01950859023006704
2.1,-1.0625,0.020007527206648196
2.1,-1.0,0.020493058481517515
2.1,-0.9375,0.020965388539145854
2.1,-0.875,0.02142473517509348
2.1,-0.8125,0.02187134175745145
2.1,-0.75,0.022305469556135285
2.1,-0.6875,0.02272738865320497
2.1,-0.625,0.023137378592453413
2.1,-0.5625,0.02353572163770362
2.1,-0.5,0.02392271210756667
2.1,-0.4375,0.02429863317618869
2.1,-0.375,0.02466378600835993
2.1,-0.3125,0.02501845260861757
2.1,-0.25,0.02536291815127302
2.1,-0.1875,0.0256974715108022
2.1,-0.125,0.026022390927399455
2.1,-0.0625,0.02633794810458697
2.1,0.0,0.026644417012634286
2.1,0.0625,0.02694205807938775
2.1,0.125,0.027231127226887697
2.1,0.1875,0.027511888906964932
2.1,0.25,0.02778457358676041
2.1,0.3125,0.02804942976851115
2.1,0.375,0.028306683491553422
2.1,0.4375,0.02855656643521625
2.1,0.5,0.028799296345116965
2.1,0.5625,0.029035089956333728
2.1,0.625,0.029264145076937552
2.1,0.6875,0.029486672099580523
2.1,0.75,0.029702862261859593
2.1,0.8125,0.029912905895095217
2.1,0.875,0.030116984225635128
2.1,0.9375,0.030315273531162867
2.1,1.0,0.03050794635107887
2.1,1.0625,0.030695169697786573
2.1,1.125,0.03087710385815435
2.1,1.1875,0.031053901128422025
2.1,1.25,0.03122571770851608
2.1,1.3125,0.031392695006693
2.1,1.375,0.031554976077672596
2.1,1.4375,0.0317126973084346
2.1,1.5,0.03186598930512895
2.1,1.5625,0.032014980513906305
2.1,1.625,0.032159796228861906
2.1,1.6875,0.03230055180171436
2.1,1.75,0.03243736589359367
2.1,1.8125,0.032570351819266395
2.1,1.875,0.03269961208997904
2.1,1.9375,0.0328252606034587
2.1,2.0,0.03294739191195727
2.1,2.0625,0.03306610571716507
2.1,2.125,0.03318149811606583
2.1,2.1875,0.033293661951524695
2.1,2.25,0.03340268203700912
2.1,2.3125,0.03350865381949045
2.1,2.375,0.03361164682845959
2.1,2.4375,0.0337117520694115
2.1,2.5,0.033809048329866295
2.1,2.5625,0.0339036080498268
2.1,2.625,0.0339955047651372
2.1,2.6875,0.03408481276195552
2.1,2.75,0.034171594597828384
2.1,2.8125,0.03425592800330636
2.1,2.875,0.03433787194830138
2.1,2.9375,0.034417482797557575
2.1,3.0,0.034494831889005116
2.1,3.0625,0.034569973570249705
2.1,3.125,0.03464296573181994
2.1,3.1875,0.0014068441845741797
